timestamp_utc,ws_40m,ws_60m,wd_58m,temp_2m,rh_2m
2020-03-31T18:00,2.85,3.18,11,4.2,94
2020-03-31T19:00,2.43,2.89,17,4.6,86
2020-03-31T20:00,3.23,3.56,9,3.0,84
2020-03-31T21:00,2.25,2.47,11,2.0,78
2020-03-31T22:00,2.14,2.31,9,1.8,78
2020-03-31T23:00,2.05,2.16,13,1.2,70
2020-04-01T00:00,1.30,1.50,11,0.8,68
2020-04-01T01:00,1.20,1.41,32,0.4,69
2020-04-01T02:00,1.85,2.08,24,0.3,71
2020-04-01T03:00,2.59,2.75,20,0.3,69
2020-04-01T04:00,2.86,2.93,28,0.1,72
2020-04-01T05:00,3.87,4.37,25,0.8,67
2020-04-01T06:00,3.36,3.77,17,0.9,73
2020-04-01T07:00,4.06,4.61,16,1.9,72
2020-04-01T08:00,3.00,3.21,17,1.7,68
2020-04-01T09:00,2.99,3.23,16,2.5,66
2020-04-01T10:00,3.08,3.33,16,4.1,67
2020-04-01T11:00,3.74,4.20,15,5.2,62
2020-04-01T12:00,3.77,3.89,9,6.4,61
2020-04-01T13:00,2.86,3.03,33,5.7,65
2020-04-01T14:00,2.42,2.60,24,6.0,71
2020-04-01T15:00,3.13,3.32,17,5.9,71
2020-04-01T16:00,2.03,2.07,23,4.8,75
2020-04-01T17:00,2.74,3.05,28,2.9,72
2020-04-01T18:00,4.07,4.24,28,3.7,78
2020-04-01T19:00,3.25,3.33,32,2.7,83
2020-04-01T20:00,5.64,6.27,28,2.3,81
2020-04-01T21:00,4.94,5.65,31,2.2,77
2020-04-01T22:00,7.00,7.58,37,1.5,75
2020-04-01T23:00,9.77,10.60,26,1.1,73
2020-04-02T00:00,10.27,11.03,9,-0.3,69
2020-04-02T01:00,9.87,10.54,19,-0.6,68
2020-04-02T02:00,10.22,10.77,15,-1.4,78
2020-04-02T03:00,12.74,13.30,29,-1.4,76
2020-04-02T04:00,10.42,10.99,36,-1.4,67
2020-04-02T05:00,8.93,9.90,34,-1.0,63
2020-04-02T06:00,6.59,7.18,32,-0.6,62
2020-04-02T07:00,8.09,8.56,47,0.6,67
2020-04-02T08:00,12.39,13.43,94,0.9,63
2020-04-02T09:00,13.32,14.23,163,2.1,67
2020-04-02T10:00,9.23,9.94,64,3.8,67
2020-04-02T11:00,9.03,9.86,101,4.6,73
2020-04-02T12:00,5.76,6.52,43,5.3,87
2020-04-02T13:00,5.12,5.52,38,5.2,83
2020-04-02T14:00,4.89,5.40,64,4.3,79
2020-04-02T15:00,4.88,5.44,49,4.2,75
2020-04-02T16:00,5.13,5.65,35,3.9,77
2020-04-02T17:00,5.11,5.94,29,3.2,82
2020-04-02T18:00,4.02,4.49,15,2.4,81
2020-04-02T19:00,3.68,3.96,19,1.3,88
2020-04-02T20:00,2.37,2.53,14,1.4,82
2020-04-02T21:00,3.02,3.32,15,0.5,77
2020-04-02T22:00,3.12,3.29,34,0.4,74
2020-04-02T23:00,2.37,2.70,16,-0.9,75
2020-04-03T00:00,2.11,2.38,22,-1.1,80
2020-04-03T01:00,1.66,1.77,46,-1.9,86
2020-04-03T02:00,0.92,1.06,49,-1.7,85
2020-04-03T03:00,1.05,1.01,49,-2.2,86
2020-04-03T04:00,0.88,0.90,62,-2.3,83
2020-04-03T05:00,1.21,1.20,61,-2.2,80
2020-04-03T06:00,1.27,1.45,33,-1.8,85
2020-04-03T07:00,1.00,1.13,35,-1.1,91
2020-04-03T08:00,2.39,2.81,27,-0.3,90
2020-04-03T09:00,1.61,1.65,21,-0.3,100
2020-04-03T10:00,1.36,1.42,23,0.6,100
2020-04-03T11:00,3.56,3.78,26,0.7,92
2020-04-03T12:00,3.22,3.56,22,0.9,88
2020-04-03T13:00,3.76,4.22,28,1.2,85
2020-04-03T14:00,4.85,5.02,28,2.8,94
2020-04-03T15:00,6.38,6.62,14,2.6,86
2020-04-03T16:00,6.70,6.92,17,4.3,87
2020-04-03T17:00,9.47,10.01,8,4.7,88
2020-04-03T18:00,11.05,12.22,13,3.7,90
2020-04-03T19:00,10.15,10.65,22,3.2,89
2020-04-03T20:00,8.53,9.17,32,0.9,90
2020-04-03T21:00,7.37,8.30,21,0.1,90
2020-04-03T22:00,6.57,7.27,19,-0.7,85
2020-04-03T23:00,8.00,8.63,26,-1.8,81
2020-04-04T00:00,8.01,8.83,26,-2.0,87
2020-04-04T01:00,6.58,7.29,33,-2.2,83
2020-04-04T02:00,8.30,8.80,42,-3.3,87
2020-04-04T03:00,7.79,8.23,43,-3.4,89
2020-04-04T04:00,8.28,8.64,40,-3.1,100
2020-04-04T05:00,10.26,10.78,54,-3.3,97
2020-04-04T06:00,10.23,11.20,49,-3.9,95
2020-04-04T07:00,12.59,13.07,46,-3.4,90
2020-04-04T08:00,11.59,12.53,39,-2.2,89
2020-04-04T09:00,9.10,9.84,50,-1.3,93
2020-04-04T10:00,8.65,9.80,32,-0.1,91
2020-04-04T11:00,8.10,8.77,48,0.7,89
2020-04-04T12:00,7.24,7.77,29,1.0,87
2020-04-04T13:00,7.09,7.81,42,1.1,91
2020-04-04T14:00,5.85,6.40,51,1.2,89
2020-04-04T15:00,5.24,5.55,58,0.7,86
2020-04-04T16:00,6.66,6.84,150,1.2,82
2020-04-04T17:00,4.94,5.13,158,-0.7,80
2020-04-04T18:00,4.43,4.70,71,-0.7,78
2020-04-04T19:00,5.03,5.67,218,-2.1,76
2020-04-04T20:00,7.01,7.51,234,-2.7,73
2020-04-04T21:00,6.43,7.10,235,-5.0,77
2020-04-04T22:00,6.26,6.98,232,-4.8,77
2020-04-04T23:00,7.21,8.08,237,-5.2,82
2020-04-05T00:00,7.28,8.03,229,-5.8,77
2020-04-05T01:00,8.74,9.40,245,-5.5,87
2020-04-05T02:00,11.56,12.18,246,-5.4,90
2020-04-05T03:00,11.93,12.55,244,-4.6,86
2020-04-05T04:00,0.29,0.30,236,-3.6,92
2020-04-05T05:00,0.29,0.30,236,-2.3,97
2020-04-05T06:00,0.29,0.30,236,-1.9,89
2020-04-05T07:00,0.29,0.30,236,-2.7,82
2020-04-05T08:00,0.29,0.30,236,-2.2,86
2020-04-05T09:00,0.29,0.30,236,-0.2,82
2020-04-05T10:00,0.29,0.30,236,1.1,92
2020-04-05T11:00,0.29,0.30,236,2.1,81
2020-04-05T12:00,0.29,0.30,236,1.3,88
2020-04-05T13:00,0.29,0.30,236,2.0,93
2020-04-05T14:00,0.29,0.30,236,1.3,85
2020-04-05T15:00,0.29,0.30,236,2.7,85
2020-04-05T16:00,0.29,0.30,236,2.9,81
2020-04-05T17:00,0.29,0.30,236,3.1,86
2020-04-05T18:00,0.29,0.30,236,4.2,83
2020-04-05T19:00,0.29,0.30,236,4.0,87
2020-04-05T20:00,0.29,0.30,236,3.1,82
2020-04-05T21:00,0.29,0.30,236,3.0,77
2020-04-05T22:00,0.29,0.30,236,2.8,80
2020-04-05T23:00,0.29,0.30,236,2.1,78
2020-04-06T00:00,0.29,0.30,236,1.5,77
2020-04-06T01:00,0.29,0.30,236,1.1,81
2020-04-06T02:00,0.29,0.30,236,-0.3,79
2020-04-06T03:00,0.29,0.30,236,1.6,79
2020-04-06T04:00,0.29,0.30,236,0.7,73
2020-04-06T05:00,0.29,0.30,236,-0.0,69
2020-04-06T06:00,0.29,0.30,236,1.1,71
2020-04-06T07:00,0.29,0.30,236,2.7,79
2020-04-06T08:00,0.29,0.30,236,3.8,79
2020-04-06T09:00,0.29,0.30,236,3.0,68
2020-04-06T10:00,0.29,0.30,236,4.2,73
2020-04-06T11:00,0.29,0.30,236,6.0,71
2020-04-06T12:00,0.29,0.30,236,6.2,80
2020-04-06T13:00,0.29,0.30,236,5.3,74
2020-04-06T14:00,0.29,0.30,236,5.6,70
2020-04-06T15:00,0.29,0.30,236,5.4,72
2020-04-06T16:00,0.29,0.30,236,6.1,76
2020-04-06T17:00,0.29,0.30,236,5.8,84
2020-04-06T18:00,0.29,0.30,236,6.2,80
2020-04-06T19:00,0.29,0.30,236,5.9,81
2020-04-06T20:00,0.29,0.30,236,5.7,81
2020-04-06T21:00,0.29,0.30,236,5.3,79
2020-04-06T22:00,0.29,0.30,236,4.5,72
2020-04-06T23:00,0.29,0.30,236,4.6,67
2020-04-07T00:00,0.29,0.30,236,2.6,67
2020-04-07T01:00,8.12,8.92,94,0.1,61
2020-04-07T02:00,10.35,11.19,221,-0.5,73
2020-04-07T03:00,6.72,7.37,167,-1.2,74
2020-04-07T04:00,7.49,8.05,200,-0.7,70
2020-04-07T05:00,7.58,8.22,215,-0.9,79
2020-04-07T06:00,7.49,8.09,158,-1.1,88
2020-04-07T07:00,4.88,5.34,84,-0.4,81
2020-04-07T08:00,6.10,6.53,90,0.4,81
2020-04-07T09:00,5.65,6.09,84,2.1,80
2020-04-07T10:00,4.34,4.67,58,2.7,77
2020-04-07T11:00,2.47,2.53,52,5.1,68
2020-04-07T12:00,1.79,1.67,35,6.6,66
2020-04-07T13:00,1.67,1.72,42,7.0,63
2020-04-07T14:00,0.77,0.76,41,7.7,65
2020-04-07T15:00,1.37,1.43,72,8.7,70
2020-04-07T16:00,1.17,1.26,57,8.6,68
2020-04-07T17:00,1.53,1.64,49,7.4,76
2020-04-07T18:00,1.17,1.28,48,7.4,72
2020-04-07T19:00,1.52,1.46,44,7.7,81
2020-04-07T20:00,1.34,1.43,62,6.9,79
2020-04-07T21:00,0.78,0.92,92,6.8,78
2020-04-07T22:00,1.05,1.16,77,6.0,76
2020-04-07T23:00,0.77,0.94,69,5.4,76
2020-04-08T00:00,0.63,0.74,82,5.9,74
2020-04-08T01:00,1.69,1.79,211,4.4,69
2020-04-08T02:00,1.51,1.71,210,4.4,77
2020-04-08T03:00,2.05,2.29,202,2.8,72
2020-04-08T04:00,2.51,2.76,197,1.7,75
2020-04-08T05:00,2.84,3.17,190,1.4,71
2020-04-08T06:00,2.64,3.09,220,1.4,69
2020-04-08T07:00,3.71,3.89,229,0.7,64
2020-04-08T08:00,4.38,4.61,220,1.7,66
2020-04-08T09:00,1.84,2.03,155,3.5,63
2020-04-08T10:00,2.02,2.14,231,4.1,65
2020-04-08T11:00,1.71,1.79,219,5.6,61
2020-04-08T12:00,1.66,1.78,219,7.7,60
2020-04-08T13:00,1.82,1.98,220,8.2,59
2020-04-08T14:00,1.13,1.27,224,8.5,62
2020-04-08T15:00,1.85,2.09,228,8.8,62
2020-04-08T16:00,1.33,1.48,220,9.3,68
2020-04-08T17:00,1.43,1.54,234,8.7,66
2020-04-08T18:00,1.18,1.26,228,9.6,80
2020-04-08T19:00,2.64,3.02,246,8.4,79
2020-04-08T20:00,4.12,4.54,241,7.3,79
2020-04-08T21:00,3.21,3.37,256,6.8,76
2020-04-08T22:00,3.03,3.24,266,6.3,74
2020-04-08T23:00,2.16,2.31,267,5.6,79
2020-04-09T00:00,2.15,2.20,317,4.9,89
2020-04-09T01:00,3.31,3.58,290,4.7,92
2020-04-09T02:00,2.72,2.91,330,3.8,92
2020-04-09T03:00,2.69,2.92,309,3.9,86
2020-04-09T04:00,4.03,4.28,329,3.2,81
2020-04-09T05:00,3.02,3.08,339,3.2,83
2020-04-09T06:00,5.20,5.45,347,3.6,79
2020-04-09T07:00,4.60,5.13,359,5.0,77
2020-04-09T08:00,4.46,5.04,1,5.4,72
2020-04-09T09:00,3.85,4.27,342,6.4,73
2020-04-09T10:00,5.65,6.11,286,8.2,72
2020-04-09T11:00,6.44,6.82,263,8.0,83
2020-04-09T12:00,6.30,7.01,255,7.9,84
2020-04-09T13:00,7.45,7.96,241,9.3,86
2020-04-09T14:00,9.22,10.08,235,10.3,81
2020-04-09T15:00,8.73,9.42,232,11.3,88
2020-04-09T16:00,6.41,7.22,230,10.1,98
2020-04-09T17:00,5.11,5.92,242,9.5,95
2020-04-09T18:00,5.10,5.72,244,8.1,100
2020-04-09T19:00,6.00,6.46,244,7.9,94
2020-04-09T20:00,5.93,6.74,240,7.0,89
2020-04-09T21:00,8.28,9.07,232,6.5,85
2020-04-09T22:00,8.66,9.56,231,6.6,87
2020-04-09T23:00,6.51,6.93,237,5.1,77
2020-04-10T00:00,7.29,8.17,223,3.6,75
2020-04-10T01:00,7.28,7.93,219,3.0,77
2020-04-10T02:00,7.23,8.02,222,2.9,74
2020-04-10T03:00,7.55,8.08,212,2.6,80
2020-04-10T04:00,8.69,9.33,204,2.6,79
2020-04-10T05:00,5.76,6.19,182,1.2,84
2020-04-10T06:00,3.81,4.06,48,1.7,90
2020-04-10T07:00,2.74,2.87,47,2.3,92
2020-04-10T08:00,2.71,2.93,48,3.2,86
2020-04-10T09:00,3.69,3.78,53,5.1,87
2020-04-10T10:00,1.95,2.05,71,6.9,91
2020-04-10T11:00,4.34,4.72,208,7.7,99
2020-04-10T12:00,3.07,3.47,56,8.3,100
2020-04-10T13:00,3.01,3.15,49,8.2,97
2020-04-10T14:00,2.71,2.93,50,7.8,90
2020-04-10T15:00,2.52,2.85,65,9.3,92
2020-04-10T16:00,1.52,1.72,66,9.6,92
2020-04-10T17:00,2.54,2.71,96,10.3,90
2020-04-10T18:00,2.48,2.68,69,9.9,91
2020-04-10T19:00,3.45,3.73,55,8.1,90
2020-04-10T20:00,3.95,4.25,143,6.9,87
2020-04-10T21:00,4.46,4.68,215,6.5,80
2020-04-10T22:00,4.99,5.32,228,4.9,84
2020-04-10T23:00,5.56,6.14,243,4.4,78
2020-04-11T00:00,4.92,5.68,240,4.6,84
2020-04-11T01:00,4.06,4.63,248,4.0,83
2020-04-11T02:00,4.71,5.10,245,3.6,77
2020-04-11T03:00,5.79,6.39,240,3.1,78
2020-04-11T04:00,7.14,7.60,267,4.2,70
2020-04-11T05:00,7.13,7.56,253,4.9,66
2020-04-11T06:00,6.21,6.82,247,5.2,68
2020-04-11T07:00,7.27,7.53,250,6.7,66
2020-04-11T08:00,5.88,6.25,258,7.2,58
2020-04-11T09:00,6.84,7.44,270,7.9,62
2020-04-11T10:00,6.89,7.28,252,8.6,56
2020-04-11T11:00,6.70,7.32,259,8.7,60
2020-04-11T12:00,7.60,8.34,258,8.9,67
2020-04-11T13:00,6.60,7.23,307,8.7,68
2020-04-11T14:00,5.14,5.65,328,8.7,66
2020-04-11T15:00,6.92,7.31,333,7.9,65
2020-04-11T16:00,6.33,7.09,327,7.5,65
2020-04-11T17:00,5.00,5.38,334,8.7,62
2020-04-11T18:00,3.81,4.05,309,7.1,67
2020-04-11T19:00,4.24,4.69,312,6.5,65
2020-04-11T20:00,4.90,5.14,343,5.6,60
2020-04-11T21:00,5.37,5.98,305,5.3,60
2020-04-11T22:00,3.58,3.90,264,4.2,65
2020-04-11T23:00,3.41,3.83,253,4.2,66
2020-04-12T00:00,4.75,5.07,253,3.8,66
2020-04-12T01:00,5.07,5.71,246,2.4,63
2020-04-12T02:00,3.47,3.80,256,2.4,59
2020-04-12T03:00,3.11,3.38,256,2.4,61
2020-04-12T04:00,3.96,4.37,254,1.8,82
2020-04-12T05:00,3.44,3.86,254,1.7,73
2020-04-12T06:00,4.08,4.49,244,1.4,84
2020-04-12T07:00,4.80,5.12,245,0.9,82
2020-04-12T08:00,3.97,4.35,241,2.9,90
2020-04-12T09:00,3.72,4.06,239,4.3,94
2020-04-12T10:00,3.31,3.58,242,7.0,86
2020-04-12T11:00,2.86,3.18,235,7.8,90
2020-04-12T12:00,2.45,2.75,231,8.8,95
2020-04-12T13:00,3.05,3.49,250,10.2,93
2020-04-12T14:00,2.30,2.45,265,11.3,91
2020-04-12T15:00,2.90,3.02,275,12.3,92
2020-04-12T16:00,1.74,1.96,268,12.2,99
2020-04-12T17:00,1.37,1.54,273,12.8,86
2020-04-12T18:00,1.41,1.67,293,12.9,78
2020-04-12T19:00,2.74,3.03,298,12.6,80
2020-04-12T20:00,2.79,3.19,264,11.1,88
2020-04-12T21:00,2.51,2.81,261,10.5,81
2020-04-12T22:00,2.83,3.04,265,8.2,74
2020-04-12T23:00,5.05,5.54,252,7.1,78
2020-04-13T00:00,5.50,6.07,266,5.8,71
2020-04-13T01:00,4.62,4.94,247,5.9,78
2020-04-13T02:00,5.05,5.56,234,4.5,72
2020-04-13T03:00,4.80,5.35,235,3.2,73
2020-04-13T04:00,4.79,5.28,239,3.8,89
2020-04-13T05:00,3.04,3.16,231,1.7,80
2020-04-13T06:00,3.36,3.80,214,1.8,79
2020-04-13T07:00,5.19,5.82,225,2.8,71
2020-04-13T08:00,5.27,5.57,229,3.4,67
2020-04-13T09:00,4.56,5.06,246,5.0,64
2020-04-13T10:00,4.39,4.76,232,6.0,59
2020-04-13T11:00,5.78,6.38,223,6.5,60
2020-04-13T12:00,5.80,6.31,244,6.7,58
2020-04-13T13:00,7.30,8.01,239,7.6,56
2020-04-13T14:00,4.83,5.28,244,8.1,54
2020-04-13T15:00,3.31,3.51,244,7.9,58
2020-04-13T16:00,3.32,3.67,240,7.9,70
2020-04-13T17:00,3.55,3.94,241,8.7,71
2020-04-13T18:00,4.91,5.27,237,7.4,70
2020-04-13T19:00,5.27,5.70,245,6.5,71
2020-04-13T20:00,6.74,7.27,247,6.2,66
2020-04-13T21:00,7.07,7.79,246,4.7,71
2020-04-13T22:00,5.52,6.34,249,3.3,68
2020-04-13T23:00,4.46,4.84,244,3.0,70
2020-04-14T00:00,4.79,5.35,242,2.9,67
2020-04-14T01:00,5.82,6.39,235,2.2,65
2020-04-14T02:00,4.57,4.96,249,3.1,69
2020-04-14T03:00,6.42,7.18,246,3.1,78
2020-04-14T04:00,6.04,6.42,252,3.0,82
2020-04-14T05:00,5.21,5.78,243,2.7,87
2020-04-14T06:00,5.93,6.31,244,3.4,91
2020-04-14T07:00,6.14,6.69,251,4.0,90
2020-04-14T08:00,5.68,6.24,248,4.9,89
2020-04-14T09:00,5.81,6.07,253,6.4,87
2020-04-14T10:00,5.80,6.12,264,5.7,93
2020-04-14T11:00,6.73,7.14,252,5.2,94
2020-04-14T12:00,6.68,7.13,250,5.1,93
2020-04-14T13:00,8.74,9.35,251,6.3,100
2020-04-14T14:00,8.67,9.55,242,6.4,97
2020-04-14T15:00,8.25,8.86,243,5.6,99
2020-04-14T16:00,9.09,9.69,247,4.5,94
2020-04-14T17:00,6.20,6.96,232,4.8,80
2020-04-14T18:00,5.65,6.51,231,4.4,84
2020-04-14T19:00,6.41,7.21,215,3.4,83
2020-04-14T20:00,6.56,7.34,199,2.4,81
2020-04-14T21:00,5.11,5.67,152,2.1,79
2020-04-14T22:00,7.88,8.31,203,2.1,74
2020-04-14T23:00,7.90,8.45,222,1.3,75
2020-04-15T00:00,4.98,5.03,208,1.3,80
2020-04-15T01:00,6.27,6.48,210,0.5,77
2020-04-15T02:00,5.92,6.24,207,-1.1,73
2020-04-15T03:00,5.73,6.07,143,-0.9,73
2020-04-15T04:00,5.86,6.03,220,-0.1,81
2020-04-15T05:00,7.52,8.18,123,-0.2,63
2020-04-15T06:00,9.25,9.81,215,0.7,60
2020-04-15T07:00,7.29,7.78,132,1.7,63
2020-04-15T08:00,8.44,9.06,208,3.2,67
2020-04-15T09:00,6.90,7.56,117,4.2,77
2020-04-15T10:00,6.81,7.12,102,4.4,77
2020-04-15T11:00,6.52,6.85,91,5.9,77
2020-04-15T12:00,6.33,6.76,72,7.4,80
2020-04-15T13:00,9.18,9.80,149,8.6,81
2020-04-15T14:00,9.35,9.85,203,7.8,88
2020-04-15T15:00,7.91,8.35,225,8.2,85
2020-04-15T16:00,7.53,7.87,212,7.4,91
2020-04-15T17:00,5.56,5.98,75,6.5,84
2020-04-15T18:00,5.86,6.06,205,6.1,88
2020-04-15T19:00,4.47,4.63,206,6.5,86
2020-04-15T20:00,3.13,3.21,203,6.4,79
2020-04-15T21:00,2.11,2.27,223,6.2,79
2020-04-15T22:00,1.98,2.33,222,6.9,78
2020-04-15T23:00,2.10,2.08,217,6.9,75
2020-04-16T00:00,1.83,1.90,226,5.9,73
2020-04-16T01:00,3.07,3.28,233,5.6,74
2020-04-16T02:00,3.11,3.38,222,4.8,80
2020-04-16T03:00,2.02,2.13,225,3.7,77
2020-04-16T04:00,1.79,1.97,214,6.2,80
2020-04-16T05:00,1.94,2.19,228,7.1,84
2020-04-16T06:00,1.78,1.89,238,7.9,85
2020-04-16T07:00,1.97,2.09,243,7.8,93
2020-04-16T08:00,1.85,1.94,248,8.0,92
2020-04-16T09:00,1.75,1.82,251,8.4,87
2020-04-16T10:00,3.00,3.20,238,8.3,85
2020-04-16T11:00,4.42,4.70,244,9.3,74
2020-04-16T12:00,5.40,5.79,247,8.9,77
2020-04-16T13:00,3.47,3.74,255,8.5,70
2020-04-16T14:00,3.82,4.15,261,8.4,67
2020-04-16T15:00,3.27,3.71,258,7.8,74
2020-04-16T16:00,2.50,2.86,245,7.0,84
2020-04-16T17:00,1.44,1.66,243,7.1,78
2020-04-16T18:00,2.17,2.24,297,7.2,79
2020-04-16T19:00,4.04,4.33,262,5.9,83
2020-04-16T20:00,5.20,5.48,252,6.1,83
2020-04-16T21:00,4.60,4.90,248,3.8,80
2020-04-16T22:00,4.29,4.49,239,2.3,84
2020-04-16T23:00,6.61,7.07,245,1.2,82
2020-04-17T00:00,5.54,6.07,251,0.2,80
2020-04-17T01:00,5.44,5.82,262,0.0,83
2020-04-17T02:00,7.82,8.27,258,-0.3,86
2020-04-17T03:00,8.49,8.96,259,-0.0,81
2020-04-17T04:00,8.49,8.89,300,0.9,80
2020-04-17T05:00,6.33,6.50,340,0.2,78
2020-04-17T06:00,6.95,7.15,301,-0.7,78
2020-04-17T07:00,6.29,6.55,324,-0.1,74
2020-04-17T08:00,4.56,5.04,303,0.3,74
2020-04-17T09:00,6.05,6.66,265,0.7,74
2020-04-17T10:00,9.11,10.24,274,2.4,83
2020-04-17T11:00,9.74,10.86,261,2.9,75
2020-04-17T12:00,8.92,9.68,255,3.4,72
2020-04-17T13:00,9.05,9.93,274,4.6,73
2020-04-17T14:00,9.13,9.64,259,5.6,75
2020-04-17T15:00,8.80,9.47,276,5.6,75
2020-04-17T16:00,8.86,9.26,262,6.4,81
2020-04-17T17:00,9.45,10.17,262,6.8,83
2020-04-17T18:00,8.06,8.32,264,5.9,87
2020-04-17T19:00,7.52,8.00,265,5.6,83
2020-04-17T20:00,6.75,7.34,256,3.3,86
2020-04-17T21:00,4.66,5.05,274,2.4,85
2020-04-17T22:00,4.54,4.88,280,1.5,83
2020-04-17T23:00,3.73,4.26,256,1.6,84
2020-04-18T00:00,5.51,6.05,273,1.6,91
2020-04-18T01:00,2.10,2.43,325,2.0,95
2020-04-18T02:00,2.98,3.46,282,2.1,98
2020-04-18T03:00,3.47,3.77,249,3.1,95
2020-04-18T04:00,3.62,3.98,252,2.8,100
2020-04-18T05:00,4.74,5.21,265,2.9,91
2020-04-18T06:00,6.34,7.20,253,3.0,100
2020-04-18T07:00,6.54,7.10,277,3.5,100
2020-04-18T08:00,7.89,8.23,260,5.8,96
2020-04-18T09:00,8.63,9.11,306,6.9,94
2020-04-18T10:00,5.91,6.12,331,7.8,84
2020-04-18T11:00,4.75,5.02,347,8.5,79
2020-04-18T12:00,6.01,6.49,350,8.4,83
2020-04-18T13:00,5.48,5.86,353,8.3,74
2020-04-18T14:00,6.41,6.93,356,8.3,79
2020-04-18T15:00,9.91,10.30,356,8.1,83
2020-04-18T16:00,9.88,10.30,358,8.5,84
2020-04-18T17:00,9.05,9.28,3,9.6,84
2020-04-18T18:00,9.26,9.67,359,9.1,77
2020-04-18T19:00,7.50,7.99,355,7.5,79
2020-04-18T20:00,7.21,7.66,359,7.6,82
2020-04-18T21:00,5.56,5.89,357,6.4,73
2020-04-18T22:00,4.37,4.36,354,5.5,81
2020-04-18T23:00,5.36,5.60,319,6.2,82
2020-04-19T00:00,4.07,4.38,335,5.6,83
2020-04-19T01:00,4.88,5.19,330,4.7,88
2020-04-19T02:00,8.01,8.38,333,5.8,80
2020-04-19T03:00,10.22,10.57,316,5.7,84
2020-04-19T04:00,7.39,7.96,319,5.8,78
2020-04-19T05:00,6.00,6.28,317,5.6,80
2020-04-19T06:00,5.21,5.67,347,5.3,82
2020-04-19T07:00,5.03,5.53,353,5.4,79
2020-04-19T08:00,7.37,8.15,344,6.4,81
2020-04-19T09:00,7.11,7.71,271,7.6,86
2020-04-19T10:00,4.91,5.72,317,8.6,84
2020-04-19T11:00,3.27,3.58,312,8.7,91
2020-04-19T12:00,4.10,4.51,290,9.0,85
2020-04-19T13:00,2.56,3.08,310,8.1,81
2020-04-19T14:00,5.20,5.81,256,8.0,74
2020-04-19T15:00,4.65,5.20,247,8.8,74
2020-04-19T16:00,4.80,5.27,256,10.0,72
2020-04-19T17:00,6.86,7.37,249,9.4,69
2020-04-19T18:00,8.41,9.07,239,8.3,67
2020-04-19T19:00,10.34,11.04,237,7.5,70
2020-04-19T20:00,10.78,11.32,233,5.2,66
2020-04-19T21:00,9.26,9.81,236,4.7,71
2020-04-19T22:00,8.93,9.54,244,2.7,76
2020-04-19T23:00,7.26,7.54,244,2.0,79
2020-04-20T00:00,6.56,7.08,245,1.2,85
2020-04-20T01:00,6.94,7.58,248,2.1,78
2020-04-20T02:00,5.51,5.79,249,2.1,75
2020-04-20T03:00,5.91,6.07,257,1.8,83
2020-04-20T04:00,6.31,6.90,268,2.2,88
2020-04-20T05:00,4.51,4.93,329,1.9,87
2020-04-20T06:00,5.29,5.89,338,2.9,85
2020-04-20T07:00,6.62,7.17,332,3.8,79
2020-04-20T08:00,8.02,8.52,317,4.4,90
2020-04-20T09:00,8.56,9.06,269,4.8,92
2020-04-20T10:00,6.61,7.03,259,6.1,97
2020-04-20T11:00,8.16,8.66,256,7.5,97
2020-04-20T12:00,9.14,10.04,275,8.5,91
2020-04-20T13:00,9.23,9.90,261,8.5,90
2020-04-20T14:00,11.00,11.65,247,8.9,84
2020-04-20T15:00,11.75,12.77,257,8.5,78
2020-04-20T16:00,10.40,11.12,245,8.6,84
2020-04-20T17:00,9.80,10.62,258,7.6,86
2020-04-20T18:00,6.96,7.72,299,7.5,81
2020-04-20T19:00,6.23,6.61,313,7.4,79
2020-04-20T20:00,5.37,5.79,305,7.3,81
2020-04-20T21:00,4.99,5.39,302,7.1,82
2020-04-20T22:00,3.69,4.02,307,6.8,84
2020-04-20T23:00,5.47,6.16,286,5.1,70
2020-04-21T00:00,5.99,6.52,273,5.3,72
2020-04-21T01:00,6.47,7.22,252,4.8,67
2020-04-21T02:00,7.05,7.46,268,4.7,68
2020-04-21T03:00,7.48,7.87,260,4.2,75
2020-04-21T04:00,5.81,6.34,257,4.3,80
2020-04-21T05:00,7.17,7.58,293,5.0,73
2020-04-21T06:00,7.79,8.85,295,5.3,82
2020-04-21T07:00,8.33,8.90,263,6.5,86
2020-04-21T08:00,7.00,7.30,274,6.9,84
2020-04-21T09:00,7.15,7.47,251,5.8,86
2020-04-21T10:00,5.00,5.13,253,6.2,87
2020-04-21T11:00,4.05,4.40,253,7.8,78
2020-04-21T12:00,3.52,3.80,252,9.0,75
2020-04-21T13:00,3.99,4.29,250,9.5,63
2020-04-21T14:00,5.78,6.09,245,8.8,64
2020-04-21T15:00,5.85,6.22,249,9.3,66
2020-04-21T16:00,4.98,5.47,248,10.5,59
2020-04-21T17:00,5.37,5.94,244,10.7,59
2020-04-21T18:00,5.40,5.87,229,9.4,58
2020-04-21T19:00,5.81,6.11,259,8.4,52
2020-04-21T20:00,3.65,4.11,326,8.0,41
2020-04-21T21:00,4.99,5.24,324,6.7,51
2020-04-21T22:00,3.93,4.31,332,5.8,56
2020-04-21T23:00,3.97,4.31,323,5.7,56
2020-04-22T00:00,3.16,3.37,274,4.7,57
2020-04-22T01:00,4.85,5.27,271,4.4,65
2020-04-22T02:00,2.31,2.43,350,4.0,69
2020-04-22T03:00,1.22,1.32,349,5.4,68
